CountryCode,Reference area,Measure,Unit of measure,Year,Value,Observation status,Unit multiplier
RUS,Russia,Organic farming,Hectares,2006,3192.0,Normal value,Units
RUS,Russia,Organic farming,Hectares,2005,4048.9,Normal value,Units
RUS,Russia,Organic farming,Hectares,2004,33667.5,Normal value,Units
RUS,Russia,Organic farming,Hectares,2003,5276.0,Normal value,Units
RUS,Russia,Organic farming,Hectares,2002,5276.0,Normal value,Units
RUS,Russia,Organic farming,Hectares,2001,5276.0,Normal value,Units
RUS,Russia,Organic farming,Hectares,2000,9861.0,Normal value,Units
RUS,Russia,Permanent crops,Hectares,1994,1982.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,1993,1757.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,1992,1700.0,Normal value,Thousands
RUS,Russia,Organic farming,Hectares,2021,655457.46,Normal value,Units
RUS,Russia,Organic farming,Hectares,2020,615188.14,Normal value,Units
RUS,Russia,Organic farming,Hectares,2019,641736.29,Normal value,Units
RUS,Russia,Organic farming,Hectares,2018,574340.98,Normal value,Units
RUS,Russia,Organic farming,Hectares,2017,447194.81,Normal value,Units
RUS,Russia,Organic farming,Hectares,2016,315154.77,Normal value,Units
RUS,Russia,Organic farming,Hectares,2015,385139.5,Normal value,Units
RUS,Russia,Organic farming,Hectares,2014,245845.79,Normal value,Units
RUS,Russia,Organic farming,Hectares,2013,144253.79,Normal value,Units
RUS,Russia,Organic farming,Hectares,2012,146250.79,Normal value,Units
RUS,Russia,Organic farming,Hectares,2011,126847.34,Normal value,Units
RUS,Russia,Organic farming,Hectares,2010,44016.69,Normal value,Units
RUS,Russia,Organic farming,Hectares,2009,78448.5,Normal value,Units
RUS,Russia,Organic farming,Hectares,2008,46962.3,Normal value,Units
RUS,Russia,Organic farming,Hectares,2007,33801.0,Normal value,Units
RUS,Russia,Permanent pasture,Hectares,2003,91904.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2002,91351.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2001,91143.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2000,90924.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,1999,89970.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,1998,89328.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,1997,88605.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,1996,88138.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,1995,87000.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,1994,87307.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,1993,87500.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,1992,87923.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2020,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2019,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2018,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2017,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2016,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2015,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2014,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2013,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2012,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2011,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2010,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2009,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2008,1793.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2007,1794.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2006,1797.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2005,1800.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2004,1810.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2003,1814.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2002,1835.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2001,1858.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,2000,1864.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,1999,1845.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,1998,1827.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,1997,1918.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,1996,1949.0,Normal value,Thousands
RUS,Russia,Permanent crops,Hectares,1995,1900.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,1995,216400.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,1994,217711.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,1993,218795.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,1992,221631.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2020,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2019,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2018,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2017,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2016,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2015,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2014,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2013,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2012,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2011,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2010,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2009,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2008,123442.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2007,123368.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2006,123371.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2005,123581.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2004,123956.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2003,124373.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2002,125300.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2001,125718.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,2000,126238.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,1999,126820.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,1998,127959.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,1997,129384.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,1996,127973.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,1995,129400.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,1994,130404.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,1993,131295.0,Normal value,Thousands
RUS,Russia,Arable and permanent crop land,Hectares,1992,133708.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2020,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2019,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2018,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2017,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2016,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2015,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2014,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2013,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2012,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2011,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2010,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2009,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2008,121649.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2007,121574.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2006,121574.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2005,121781.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2004,122146.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2003,122559.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2002,123465.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2001,123860.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,2000,124374.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,1999,124975.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,1998,126132.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,1997,127466.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,1996,126024.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,1995,127500.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,1994,128422.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,1993,129538.0,Normal value,Thousands
RUS,Russia,Arable land,Hectares,1992,132008.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2020,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2019,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2018,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2017,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2016,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2015,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2014,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2013,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2012,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2011,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2010,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2009,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2008,92052.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2007,92095.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2006,92117.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2005,92099.0,Normal value,Thousands
RUS,Russia,Permanent pasture,Hectares,2004,92024.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2020,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2019,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2018,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2017,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2016,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2015,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2014,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2013,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2012,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2011,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2010,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2009,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2008,215494.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2007,215463.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2006,215488.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2005,215680.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2004,215980.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2003,216277.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2002,216651.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2001,216861.0,Normal value,Thousands
RUS,Russia,Total agricultural land area,Hectares,2000,217162.0,Normal value,Thousands
ZAF,South Africa,Arable land,Hectares,2018,12000.0,Normal value,Thousands
ZAF,South Africa,Arable land,Hectares,2017,12000.0,Normal value,Thousands
ZAF,South Africa,Arable land,Hectares,2016,12000.0,Normal value,Thousands
ZAF,South Africa,Transgenic crops,Hectares,2009,2100000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2008,1800000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2007,1800000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2006,1400000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2005,500000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2004,500000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2003,400000.0,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2007,50011.62,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2006,50000.0,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2005,50000.0,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2004,45000.0,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2003,45000.0,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2002,45000.0,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2001,45000.0,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2000,6000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2019,2700000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2018,2700000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2017,2700000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2016,2700000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2015,2300000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2014,2700000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2013,2900000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2012,2900000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2011,2300000.0,Normal value,Units
ZAF,South Africa,Transgenic crops,Hectares,2010,2200000.0,Normal value,Units
ZAF,South Africa,Permanent crops,Hectares,2008,380.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,2007,362.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,2006,360.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,2005,380.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,2004,380.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,2003,400.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,2002,400.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,2001,400.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,2000,385.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1999,370.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1998,360.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1997,345.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1996,340.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1995,320.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1994,315.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1993,310.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1992,310.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1991,305.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1990,300.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1989,300.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1988,300.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1987,300.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1986,300.0,Normal value,Thousands
ZAF,South Africa,Permanent crops,Hectares,1985,300.0,Normal value,Thousands
ZAF,South Africa,Organic farming,Hectares,2021,97359.2,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2020,40954.01,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2019,30214.1,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2018,23278.38,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2017,22646.3,Normal value,Units
ZAF,South Africa,Organic farming,Hectares,2016,14195.64,Normal value,Units
